Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,download_path,Experiment,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,Tumor,CenterName,Submission,Consent,RunHash,ReadHash,sample_name
SRR5355912,2018-04-29 10:58:21,2017-03-17 16:39:05,117717,17892984,117717,152,6,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355912.sralite.1,SRX2652137,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057330,SAMN06615957,simple,9606,Homo sapiens,GSM2542845,no,GEO,SRA546847,public,3DE1A36BDF30FA23133211219355A666,4988E4ABEEDF3B8D190702D1FB991B70,
SRR5355913,2018-04-29 10:58:21,2017-03-17 16:38:59,143696,21841792,143696,152,8,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355913.sralite.1,SRX2652138,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057328,SAMN06615956,simple,9606,Homo sapiens,GSM2542846,no,GEO,SRA546847,public,688524CA7007A388867E63E8BF6D0DA8,EC93D4A86CA3FE62CAC48A43EAA47832,
SRR5355914,2018-04-29 10:58:21,2017-03-17 16:38:58,131785,20031320,131785,152,7,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355914.sralite.1,SRX2652139,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057332,SAMN06615955,simple,9606,Homo sapiens,GSM2542847,no,GEO,SRA546847,public,E170B7CE278A6AD5B23D5065246BCC5E,EA28F1F140BB32876FE8546D31EDB7F5,
SRR5355915,2018-04-29 10:58:21,2017-03-17 16:39:00,151992,23102784,151992,152,8,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355915.sralite.1,SRX2652140,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057331,SAMN06615954,simple,9606,Homo sapiens,GSM2542848,no,GEO,SRA546847,public,550D94212FC5800BB5AC5F18DED0D7D9,2DCB90716DA8D01045B82112E3EE4388,
SRR5355916,2018-04-29 10:58:21,2017-03-17 16:38:54,25650,3898800,25650,152,1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355916.sralite.1,SRX2652141,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057333,SAMN06615953,simple,9606,Homo sapiens,GSM2542849,no,GEO,SRA546847,public,0E9259E5891EFE391C911544244DB053,9FAA4385FBC269A2C5F76174993DAB65,
SRR5355917,2018-04-29 10:58:21,2017-03-17 16:39:09,579625,88103000,579625,152,33,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355917.sralite.1,SRX2652142,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057337,SAMN06615952,simple,9606,Homo sapiens,GSM2542850,no,GEO,SRA546847,public,E5DDBB881DC46F9773A93AD16AE0448C,5FDB23614824BF6CEA3F554DFB9CD831,
SRR5355918,2018-04-29 10:58:21,2017-03-17 16:39:13,45209,6871768,45209,152,2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355918.sralite.1,SRX2652143,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057334,SAMN06615951,simple,9606,Homo sapiens,GSM2542851,no,GEO,SRA546847,public,82FE14C40A4318EE8D5D79BB8E7E2F24,CD771D2EFC438AC1F7AF64D97F475B15,
SRR5355919,2018-04-29 10:58:21,2017-03-17 16:39:26,251800,38273600,251800,152,14,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355919.sralite.1,SRX2652144,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057335,SAMN06615950,simple,9606,Homo sapiens,GSM2542852,no,GEO,SRA546847,public,DB6DF3D68E947E28A086616BF7221A74,85EE56FBA45EF8D26CEC266D6B40E2DC,
SRR5355920,2018-04-29 10:58:21,2017-03-17 16:39:23,93275,14177800,93275,152,5,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355920.sralite.1,SRX2652145,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057340,SAMN06615949,simple,9606,Homo sapiens,GSM2542853,no,GEO,SRA546847,public,A449DB2A09CFAA02B40F1DEF5E0EF93B,93FDA5DC4410E6B8B869BD1BEA22E9C5,
SRR5355921,2018-04-29 10:58:21,2017-03-17 16:39:09,225990,34350480,225990,152,13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355921.sralite.1,SRX2652146,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057338,SAMN06615948,simple,9606,Homo sapiens,GSM2542854,no,GEO,SRA546847,public,425E14C43FA76D2A34D408393AC10726,1933752DF8DA6A5B547176A2459D38A1,
SRR5355922,2018-04-29 10:58:21,2017-03-17 16:39:13,522423,79408296,522423,152,30,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355922.sralite.1,SRX2652147,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057339,SAMN06615947,simple,9606,Homo sapiens,GSM2542855,no,GEO,SRA546847,public,D82C9D6637588E58616AAE66AC7DB0FB,F6164A336E0DEDE7DB7AF26E59A041CC,
SRR5355923,2018-04-29 10:58:21,2017-03-17 16:39:08,278281,42298712,278281,152,16,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355923.sralite.1,SRX2652148,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057341,SAMN06615946,simple,9606,Homo sapiens,GSM2542856,no,GEO,SRA546847,public,7B58419AA2E445D7A8F91B9809903560,AE5F3ABA0188A9F96B7416DAA3E02461,
SRR5355924,2018-04-29 10:58:21,2017-03-17 16:39:13,428851,65185352,428851,152,24,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355924.sralite.1,SRX2652149,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057336,SAMN06615945,simple,9606,Homo sapiens,GSM2542857,no,GEO,SRA546847,public,29125CD3417D2878D28E11E23E59048A,B4A641DAB1C0336BF9EF4B5C3741E37D,
SRR5355925,2018-04-29 10:58:21,2017-03-17 16:39:09,268221,40769592,268221,152,15,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355925.sralite.1,SRX2652150,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057342,SAMN06615944,simple,9606,Homo sapiens,GSM2542858,no,GEO,SRA546847,public,AABD21DFC4144B28C22C560291B5EBE1,D3A6BD9232F18768DC23A20AB8554959,
SRR5355926,2018-04-29 10:58:21,2017-03-17 16:39:11,444776,67605952,444776,152,25,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355926.sralite.1,SRX2652151,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057344,SAMN06615943,simple,9606,Homo sapiens,GSM2542859,no,GEO,SRA546847,public,C9923E3FC3E40A63056A541AA8A2540B,6500824F7BC8C9F1C1154692F51A071A,
SRR5355927,2018-04-29 10:58:21,2017-03-17 16:39:06,59924,9108448,59924,152,3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355927.sralite.1,SRX2652152,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057343,SAMN06615942,simple,9606,Homo sapiens,GSM2542860,no,GEO,SRA546847,public,AF9E8974C87E1A36B221323175352F85,929F48FB66C827C5F37DC73EE70B91D2,
SRR5355928,2018-04-29 10:58:21,2017-03-17 16:39:10,316765,48148280,316765,152,18,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355928.sralite.1,SRX2652153,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057347,SAMN06615688,simple,9606,Homo sapiens,GSM2542861,no,GEO,SRA546847,public,EDC91CE22AF71E3FEF49D9A3A7B9882F,29E7C02235D3D123DEC924A7D71B9122,
SRR5355929,2018-04-29 10:58:22,2017-03-17 16:39:11,136925,20812600,136925,152,8,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355929.sralite.1,SRX2652154,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057350,SAMN06615687,simple,9606,Homo sapiens,GSM2542862,no,GEO,SRA546847,public,414A9270093D4290F1172E9F086B8066,68A7277E4DBD503F23BE6F73C6CF41F4,
SRR5355930,2018-04-29 10:58:22,2017-03-17 16:39:09,161333,24522616,161333,152,9,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355930.sralite.1,SRX2652155,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057345,SAMN06615686,simple,9606,Homo sapiens,GSM2542863,no,GEO,SRA546847,public,D432A7E8AD62FE18AE781B1401E889EC,22CD3F445DFBE6802BFBF58AC3178487,
SRR5355931,2018-04-29 10:58:22,2017-03-17 16:39:08,171773,26109496,171773,152,10,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355931.sralite.1,SRX2652156,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057349,SAMN06615685,simple,9606,Homo sapiens,GSM2542864,no,GEO,SRA546847,public,F7347CDAF9623414FECDEB06A6C72D2B,A1CF90B79413E2E3E900EDB4E8CF40C0,
SRR5355932,2018-04-29 10:58:22,2017-03-17 16:39:03,15004,2280608,15004,152,0,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355932.sralite.1,SRX2652157,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057346,SAMN06615684,simple,9606,Homo sapiens,GSM2542865,no,GEO,SRA546847,public,CBBA4FC8245C53C7221F461034BB577E,9D92F48530BDFE2A6416EA2C81CE73AD,
SRR5355933,2018-04-29 10:58:22,2017-03-17 16:39:09,184355,28021960,184355,152,10,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355933.sralite.1,SRX2652158,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057348,SAMN06615683,simple,9606,Homo sapiens,GSM2542866,no,GEO,SRA546847,public,2805E30B8463FFE869C39B160B2D0A28,592215AD7EC6A7481C024D92705789C1,
SRR5355934,2018-04-29 10:58:22,2017-03-17 16:39:24,362070,55034640,362070,152,21,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355934.sralite.1,SRX2652159,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057351,SAMN06615682,simple,9606,Homo sapiens,GSM2542867,no,GEO,SRA546847,public,194D4A504C52B16A878944E83353C66E,3999E00A47C13F6BA31320694AC40399,
SRR5355935,2018-04-29 10:58:22,2017-03-17 16:39:30,575946,87543792,575946,152,33,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355935.sralite.1,SRX2652160,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057353,SAMN06615681,simple,9606,Homo sapiens,GSM2542868,no,GEO,SRA546847,public,960DC59A7907CE47EDCAC487C26454A0,B0084746801B5D59C8C3952DF43CA1D6,
SRR5355936,2018-04-29 10:58:22,2017-03-17 16:39:20,360135,54740520,360135,152,20,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355936.sralite.1,SRX2652161,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057354,SAMN06615680,simple,9606,Homo sapiens,GSM2542869,no,GEO,SRA546847,public,9975E2BED682467F0852ABF27A52ADE9,CEB8554F6F8FBD027F9E4DE1317E461D,
SRR5355937,2018-04-29 10:58:22,2017-03-17 16:39:13,283441,43083032,283441,152,16,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355937.sralite.1,SRX2652162,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057358,SAMN06615679,simple,9606,Homo sapiens,GSM2542870,no,GEO,SRA546847,public,48FF3DC94308C62F8B1757B238E03ECA,8B7A82D519EEBCD5A6B0D20FF27BE65E,
SRR5355938,2018-04-29 10:58:22,2017-03-17 16:39:17,334052,50775904,0,152,19,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355938.sralite.1,SRX2652163,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057352,SAMN06615678,simple,9606,Homo sapiens,GSM2542871,no,GEO,SRA546847,public,,,
SRR5355939,2018-04-29 10:58:22,2017-03-17 16:39:13,25594,3890288,25594,152,1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355939.sralite.1,SRX2652164,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057355,SAMN06615677,simple,9606,Homo sapiens,GSM2542872,no,GEO,SRA546847,public,FF61298C84174334B626DFE9CB5201FC,3A4C4399613F38072D78014846D585BE,
SRR5355940,2018-04-29 10:58:22,2017-03-17 16:39:49,484238,73604176,484238,152,28,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355940.sralite.1,SRX2652165,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057356,SAMN06615676,simple,9606,Homo sapiens,GSM2542873,no,GEO,SRA546847,public,5727375D14DECB8C7EC5603FDE0D747C,D9C379F2C861A1110E7F734A483299BA,
SRR5355941,2018-04-29 10:58:22,2017-03-17 16:39:18,160911,24458472,160911,152,9,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355941.sralite.1,SRX2652166,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057357,SAMN06615675,simple,9606,Homo sapiens,GSM2542874,no,GEO,SRA546847,public,0D7F59A68C268221108794609B210EA0,71640BB17E1C461ACB9974B93850AD3C,
SRR5355942,2018-04-29 10:58:22,2017-03-17 16:39:19,176745,26865240,176745,152,10,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355942.sralite.1,SRX2652167,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057364,SAMN06615674,simple,9606,Homo sapiens,GSM2542875,no,GEO,SRA546847,public,057E777C69C0F9A78B598DE80506C941,4EC7FC66759A08114178BAFFC7100027,
SRR5355943,2018-04-29 10:58:22,2017-03-17 16:39:14,27408,4166016,27408,152,1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355943.sralite.1,SRX2652168,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057361,SAMN06615673,simple,9606,Homo sapiens,GSM2542876,no,GEO,SRA546847,public,C61CAA681BBC2A7E1E3E2AD20029CD2E,45D7F19577641AD06C8CC4916A4AE11D,
SRR5355944,2018-04-29 10:58:22,2017-03-17 16:39:14,86607,13164264,86607,152,5,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355944.sralite.1,SRX2652169,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057365,SAMN06615672,simple,9606,Homo sapiens,GSM2542877,no,GEO,SRA546847,public,9E858E0DA93E7BE6C67D6B345C930644,0DE082D81EB73D056657B538396B1B0C,
SRR5355945,2018-04-29 10:58:22,2017-03-17 16:39:17,179986,27357872,179986,152,10,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355945.sralite.1,SRX2652170,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057359,SAMN06615671,simple,9606,Homo sapiens,GSM2542878,no,GEO,SRA546847,public,0C8F95B70FD0D04AA288FE656B605260,BF6CC6513C4A3FD89E07652D3B2BCE14,
SRR5355946,2018-04-29 10:58:22,2017-03-17 16:39:30,426493,64826936,426493,152,24,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355946.sralite.1,SRX2652171,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057360,SAMN06615670,simple,9606,Homo sapiens,GSM2542879,no,GEO,SRA546847,public,1A1EE503AD435B3F1BA9402C20B9F6D1,20AE8C23700ACB63DEEA0DF86C4CD266,
SRR5355947,2018-04-29 10:58:22,2017-03-17 16:39:24,249520,37927040,249520,152,14,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355947.sralite.1,SRX2652172,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057362,SAMN06615669,simple,9606,Homo sapiens,GSM2542880,no,GEO,SRA546847,public,A2B1993B744DF942AC99E568C908F772,69FA6318E75EFA292489FDFB3C598999,
SRR5355948,2018-04-29 10:58:22,2017-03-17 16:39:18,252641,38401432,252641,152,14,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355948.sralite.1,SRX2652173,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057366,SAMN06615668,simple,9606,Homo sapiens,GSM2542881,no,GEO,SRA546847,public,53C0B48146C74113B35B371224D47E04,2964576D4049DA956DE8A1589CBD02A3,
SRR5355949,2018-04-29 10:58:22,2017-03-17 16:39:30,297338,45195376,297338,152,17,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355949.sralite.1,SRX2652174,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057363,SAMN06615667,simple,9606,Homo sapiens,GSM2542882,no,GEO,SRA546847,public,100A57DBE7C3930CA806CE0D950E2B7C,60F5AAD64032E0F50D7A3A95A59C67B1,
SRR5355950,2018-04-29 10:58:22,2017-03-17 16:39:23,275398,41860496,275398,152,16,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355950.sralite.1,SRX2652175,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057368,SAMN06615666,simple,9606,Homo sapiens,GSM2542883,no,GEO,SRA546847,public,BC408E6FCBD4AE1FFA1054A8F0782E9B,2F56120596D541FE6EB601D975E18082,
SRR5355951,2018-04-29 10:58:22,2017-03-17 16:39:20,63568,9662336,63568,152,3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355951.sralite.1,SRX2652176,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057371,SAMN06615665,simple,9606,Homo sapiens,GSM2542884,no,GEO,SRA546847,public,2076175884E59449C36C60AD1D77A9C2,7A9D8BA0FC1CEBBD6CFFA1C174B0C785,
SRR5355952,2018-04-29 10:58:22,2017-03-17 16:39:41,668771,101653192,668771,152,38,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355952.sralite.1,SRX2652177,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057369,SAMN06615664,simple,9606,Homo sapiens,GSM2542885,no,GEO,SRA546847,public,720037191C382E597608C492B7AC8EF7,D063B621124A4E6234D055A41EA42F22,
SRR5355953,2018-04-29 10:58:22,2017-03-17 16:39:23,163656,24875712,163656,152,9,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355953.sralite.1,SRX2652178,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057367,SAMN06615663,simple,9606,Homo sapiens,GSM2542886,no,GEO,SRA546847,public,1665362ACA4F0F191F6BBF9F12874FA5,6ABD91AB3665377C8D25E19A4143A9BA,
SRR5355954,2018-04-29 10:58:22,2017-03-17 16:39:31,389999,59279848,389999,152,22,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355954.sralite.1,SRX2652179,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057370,SAMN06615662,simple,9606,Homo sapiens,GSM2542887,no,GEO,SRA546847,public,502FE00D01921EC0CFE20C95C7B64426,85BFAEB08B584471D2EB6175B8C1F180,
SRR5355955,2018-04-29 10:58:22,2017-03-17 16:39:24,171497,26067544,171497,152,9,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355955.sralite.1,SRX2652180,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057375,SAMN06615661,simple,9606,Homo sapiens,GSM2542888,no,GEO,SRA546847,public,3F8368D1C191E504F00066FC31E8498A,1CC535BDEF0328708789FE2F4739C82E,
SRR5355856,2018-04-29 10:58:20,2017-03-17 16:38:44,403044,61262688,403044,152,22,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355856.sralite.1,SRX2652081,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057273,SAMN06615609,simple,9606,Homo sapiens,GSM2542789,no,GEO,SRA546847,public,72B2CFF4FE7A04E617E51123E7FB168D,D6B93D4ADBE7A23D852C2BC53F2F18AE,
SRR5355857,2018-04-29 10:58:20,2017-03-17 16:38:35,446240,67828480,446240,152,25,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355857.sralite.1,SRX2652082,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057270,SAMN06615608,simple,9606,Homo sapiens,GSM2542790,no,GEO,SRA546847,public,BF22EE6E0605DE9AAF79552C0882F080,681F72B759B2C8C442459A5DEAF51828,
SRR5355858,2018-04-29 10:58:20,2017-03-17 16:38:36,346035,52597320,346035,152,20,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355858.sralite.1,SRX2652083,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057275,SAMN06615607,simple,9606,Homo sapiens,GSM2542791,no,GEO,SRA546847,public,4BE84ADA7DFE6B25C94772136DB6169A,BF81B77FC8947DB94D74C7531B828716,
SRR5355859,2018-04-29 10:58:20,2017-03-17 16:38:32,304299,46253448,304299,152,17,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355859.sralite.1,SRX2652084,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057277,SAMN06615606,simple,9606,Homo sapiens,GSM2542792,no,GEO,SRA546847,public,6D32ACAFFBDB267A65D8F976E56802B5,E798E6BD0E365BDFCD0F4DF0A1B39782,
SRR5355860,2018-04-29 10:58:20,2017-03-17 16:38:32,272001,41344152,272001,152,16,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355860.sralite.1,SRX2652085,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057276,SAMN06615605,simple,9606,Homo sapiens,GSM2542793,no,GEO,SRA546847,public,D85640A2CD6A1D924FF74A12B5C95F24,FDF31DD317C4C3BEDE613DD3320A525D,
SRR5355861,2018-04-29 10:58:20,2017-03-17 16:38:38,526933,80093816,526933,152,29,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/355/SRR5355861.sralite.1,SRX2652086,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP102089,PRJNA379613,2,379613,SRS2057278,SAMN06615604,simple,9606,Homo sapiens,GSM2542794,no,GEO,SRA546847,public,B0370A138D2358764581279F4480395D,8E0EF9F6E4A190AD64C0B1F8AB22C97F,
